Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Alessandro Bianco,it ITA,MF,Fiorentina,it Serie A,21,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,300.0,75.0,4775.0,425.0,75.0,125.0,60.0,125.0,125.0,100.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2636.0,25.0,34.84939506743103,0.0,36.83619890362023,650.0,450.0,225.0,0.0,25.0,34.84939506743103,170.39590887725353,122.86834004335105,1000000
Jaka Bijol,si SVN,DF,Udinese,it Serie A,25,1999,32.9,0.03972616660969504,0.02309660849400874,0.029563658872331186,0.009238643397603497,0.0009238643397603496,0.019401151134967345,0.036954573590413986,52.5,0.017553422455446645,0.03510684491089329,0.016629558115686296,0.018477286795206993,0.03510684491089329,0.07483301152058833,0.16814330983638365,0.0009238643397603496,1.3229737345368209,1.5816557496697188,83.6,28.136288467401446,9.85301318354413,0.3427536700510897,0.3944900730776693,86.9,0.7778937740782145,0.8407165491819182,92.5,0.19216378267015272,0.31319001117875855,61.4,0.0,0.0005543186038562098,0.0006467050378322431,-0.0005543186038562098,0.011086372077124195,0.10070121303387812,0.0073909147180827965,0.0018477286795206991,0.09053870529651427,0.027715930192810493,0.02402047283376909,0.0009238643397603496,0.0,0.0027715930192810487,0.0,0.0,0.0009238643397603496,2.771593019280851e-05,0.0,0.0,0.0,0.0009238643397603496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2964.0,0.0009238643397603496,0.0019772457028807327,0.0,0.0006227191602700456,0.017553422455446645,0.011086372077124195,0.010162507737363847,0.0009238643397603496,0.0009238643397603496,0.0019772457028807327,0.006729392364675265,0.006106969771633621,2500000
El Bilal Touré,ml MLI,"FW,MF",Stuttgart,de Bundesliga,22,2001,4.0,0.25,0.0625,0.0625,0.0625,0.125,0.1875,0.1875,100.0,0.0,0.0625,0.0,0.0625,0.0,0.25,0.0625,0.0,4.6875,6.0,78.1,60.0,12.5625,3.0625,3.75,81.7,1.125,1.3125,85.7,0.1875,0.1875,100.0,0.0625,0.06875,0.05,-0.00625,0.4375,0.375,0.25,0.0,0.4375,0.6875,0.5,0.0,0.0625,0.125,0.0,0.0,0.0625,0.015625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,339.0,0.125,0.0999809771310538,0.0625,0.07637440494727342,0.875,0.4375,0.0,0.0,0.125,0.0999809771310538,0.21413756394758826,0.056292496039532125,8250000
Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,28,1996,2.0,3.5,1.25,1.75,1.5,0.25,0.75,1.0,75.0,0.25,0.75,0.0,0.75,1.25,4.75,0.5,0.0,17.5,25.5,68.6,255.75,100.0,10.75,12.75,84.3,4.75,6.75,70.4,1.0,3.75,26.7,0.0,0.275,0.25,-0.275,2.25,2.25,1.75,0.5,3.75,4.0,3.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,152.0,0.0,0.0892702843993902,0.0,0.3504727352410555,1.25,2.0,0.25,0.0,0.0,0.0892702843993902,0.493535154964775,0.2292953631840646,10000000
Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,28,1996,2.0,3.5,1.25,1.75,1.5,0.25,0.75,1.0,75.0,0.25,0.75,0.0,0.75,1.25,4.75,0.5,0.0,17.5,25.5,68.6,255.75,100.0,10.75,12.75,84.3,4.75,6.75,70.4,1.0,3.75,26.7,0.0,0.275,0.25,-0.275,2.25,2.25,1.75,0.5,3.75,4.0,3.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,164.0,0.25,0.4752373937517404,0.0,0.03533541224896905,1.5,0.75,0.25,0.0,0.25,0.4752373937517404,0.490225935354829,0.16729932371526954,10000000
Philip Billing,dk DEN,MF,Napoli,it Serie A,28,1996,2.2,1.8595041322314048,1.2396694214876032,0.8264462809917353,0.8264462809917353,0.20661157024793383,0.20661157024793383,0.8264462809917353,25.0,0.6198347107438016,0.8264462809917353,0.20661157024793383,0.6198347107438016,0.8264462809917353,2.6859504132231398,1.2396694214876032,0.0,16.322314049586776,20.86776859504132,78.2,265.0826446280991,71.69421487603304,8.47107438016529,10.537190082644626,80.4,5.165289256198347,6.611570247933883,78.1,1.446280991735537,1.446280991735537,100.0,0.0,0.02066115702479336,0.04132231404958677,-0.02066115702479336,0.6198347107438016,1.2396694214876032,0.20661157024793383,0.0,1.0330578512396693,1.6528925619834707,0.8264462809917353,0.0,0.0,0.4132231404958678,0.20661157024793383,0.20661157024793383,0.20661157024793383,0.09504132231404953,0.0,0.0,0.0,0.20661157024793383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,152.0,0.0,0.07377709454495059,0.0,0.2896468886289714,1.0330578512396693,1.6528925619834707,0.20661157024793383,0.0,0.0,0.07377709454495059,0.40788029335931814,0.18950030015211947,10000000
Philip Billing,dk DEN,MF,Napoli,it Serie A,28,1996,2.2,1.8595041322314048,1.2396694214876032,0.8264462809917353,0.8264462809917353,0.20661157024793383,0.20661157024793383,0.8264462809917353,25.0,0.6198347107438016,0.8264462809917353,0.20661157024793383,0.6198347107438016,0.8264462809917353,2.6859504132231398,1.2396694214876032,0.0,16.322314049586776,20.86776859504132,78.2,265.0826446280991,71.69421487603304,8.47107438016529,10.537190082644626,80.4,5.165289256198347,6.611570247933883,78.1,1.446280991735537,1.446280991735537,100.0,0.0,0.02066115702479336,0.04132231404958677,-0.02066115702479336,0.6198347107438016,1.2396694214876032,0.20661157024793383,0.0,1.0330578512396693,1.6528925619834707,0.8264462809917353,0.0,0.0,0.4132231404958678,0.20661157024793383,0.20661157024793383,0.20661157024793383,0.09504132231404953,0.0,0.0,0.0,0.20661157024793383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,164.0,0.20661157024793383,0.3927581766543308,0.0,0.02920282004047027,1.2396694214876032,0.6198347107438016,0.20661157024793383,0.0,0.20661157024793383,0.3927581766543308,0.4051454011196933,0.13826390389691698,10000000
Cristiano Biraghi,it ITA,DF,Torino,it Serie A,31,1992,12.9,0.09614806802475813,0.06009254251547382,0.05408328826392644,0.018027762754642147,0.024037017006189525,0.0661017967670212,0.10816657652785289,61.1,0.04206477976083168,0.09013881377321077,0.024037017006189525,0.0661017967670212,0.048074034012379065,0.14422210203713717,0.2644071870680848,0.0,3.082747431043807,4.308635298359473,71.5,55.13490775794723,22.769064359113035,1.4241932576167295,1.6104801394146984,88.4,1.2318971215672134,1.5924523766600565,77.4,0.36656450934439033,0.8533141037197284,43.0,0.0,0.01622498647917793,0.01322035935340424,-0.01622498647917793,0.15023135628868456,0.2704164413196322,0.11417583077940027,0.07211105101856859,0.21633315305570577,0.24637942431344267,0.13821284778558982,0.08412955952166336,0.0,0.01201850850309476,0.00600925425154738,0.00600925425154738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1585.0,0.00600925425154738,0.0038248257190266668,0.0,0.019548653496958644,0.09013881377321077,0.18628688179796885,0.00600925425154738,0.0,0.00600925425154738,0.0038248257190266668,0.02370160969609889,0.015043346599155403,2750000
Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,31,1992,4.8,0.17361111111111113,0.17361111111111113,0.04340277777777777,0.13020833333333334,0.0,0.08680555555555557,0.30381944444444453,28.6,0.21701388888888892,0.08680555555555557,0.0,0.08680555555555557,0.17361111111111113,0.34722222222222227,0.47743055555555564,0.0,11.241319444444445,13.411458333333334,83.8,205.46875,73.69791666666667,4.644097222222222,4.9913194444444455,93.0,5.295138888888889,5.729166666666667,92.4,1.1284722222222223,2.213541666666667,51.0,0.0,0.013020833333333334,0.021701388888888878,-0.013020833333333334,0.2604166666666667,0.6944444444444444,0.13020833333333334,0.08680555555555557,0.6510416666666667,0.34722222222222227,0.13020833333333334,0.21701388888888892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1585.0,0.04340277777777777,0.02762540138468871,0.0,0.14119320435889274,0.6510416666666667,1.3454861111111114,0.04340277777777777,0.0,0.04340277777777777,0.02762540138468871,0.17118857940658927,0.10865292133530602,2750000
Samuele Birindelli,it ITA,"DF,MF",Monza,it Serie A,25,1999,16.3,0.08280326696526026,0.05645677293085927,0.048929203206744695,0.015055139448229135,0.018818924310286422,0.022582709172343705,0.05269298806880198,42.9,0.030110278896458273,0.05645677293085927,0.007527569724114564,0.048929203206744695,0.037637848620572845,0.12044111558583312,0.12796868530994768,0.007527569724114564,1.7689788851669237,2.3373103993375737,75.7,28.717678497497086,7.37325454477022,0.925891076066092,1.061387331100154,87.2,0.6850088448944258,0.899544582031691,76.2,0.1392600398961195,0.25593737061989535,54.4,0.0,0.005269298806880196,0.004140163348263012,-0.005269298806880196,0.06774812751703112,0.09033083668937483,0.07903948210320297,0.04140163348263013,0.13173247017200496,0.13173247017200496,0.11291354586171853,0.007527569724114564,0.0,0.007527569724114564,0.003763784862057282,0.0,0.007527569724114564,0.00045165418344687115,0.003763784862057282,0.0,0.0,0.003763784862057282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1497.0,0.011291354586171852,0.0071058514810818955,0.0,0.0063286493357269935,0.05645677293085927,0.06774812751703112,0.007527569724114564,0.0,0.011291354586171852,0.0071058514810818955,0.025067371941424,0.012672815082519103,1400000
Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,19,2005,28.4,0.11778416980757787,0.0657111684189645,0.04463400119024004,0.055792501487800045,0.01735766712953779,0.04959333465582227,0.09546716921245786,51.9,0.045873834556635594,0.08182900218210673,0.01363816703035112,0.06819083515175561,0.0371950009918667,0.1549791707994446,0.0657111684189645,0.0012398333663955563,1.5001983733386233,1.9056238841499704,78.7,25.592640349137078,7.569182701844873,0.7191033525094228,0.810851021622694,88.7,0.5542055147788137,0.6558718508232495,84.5,0.16861733782979568,0.2975600079349336,56.7,0.0024796667327911127,0.0044634001190240035,0.005951200158698669,-0.0019837333862328874,0.06199166831977783,0.13638167030351125,0.04835350128942671,0.012398333663955563,0.1710970045625868,0.14506050386828012,0.08306883554850229,0.0396746677246578,0.004959333465582225,0.00991866693116445,0.004959333465582225,0.0024796667327911127,0.008678833564768895,0.00030995834159888735,0.007439000198373339,0.0012398333663955563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2593.0,0.006199166831977782,0.002710022209112419,0.0024796667327911127,0.00548786631158293,0.06323150168617338,0.060751834953382274,0.006199166831977782,0.0,0.006199166831977782,0.002710022209112419,0.014569643360485586,0.01067086216921393,3500000
Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,27,1996,15.6,0.20134779750164367,0.12738330046022353,0.0821827744904668,0.1027284681130835,0.01643655489809336,0.07807363576594346,0.1397107166337936,55.9,0.0616370808678501,0.045200525969756745,0.024654832347140037,0.020545693622616698,0.07396449704142012,0.2753122945430638,0.1643655489809336,0.01643655489809336,3.1023997370151215,3.5009861932938855,88.6,46.74556213017752,11.743918474687705,1.6970742932281393,1.8408941485864563,92.2,1.1423405654174885,1.232741617357002,92.7,0.14792899408284024,0.2465483234714004,60.0,0.0,0.001232741617357,0.002465483234714,-0.001232741617357,0.024654832347140037,0.2506574621959237,0.0410913872452334,0.00410913872452334,0.30818540433925057,0.06574621959237345,0.0616370808678501,0.0,0.0,0.0,0.0,0.00410913872452334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1404.0,0.00821827744904668,0.0018288021015381733,0.0,0.001203822516049404,0.045200525969756745,0.024654832347140037,0.028763971071663376,0.0,0.00821827744904668,0.0018288021015381733,0.02304891391564222,0.021259534125412854,17500000
Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,30,1993,10.9,0.21041999831664002,0.0757511993939904,0.126251998989984,0.058917599528659194,0.025250399797996797,0.05050079959599361,0.1515023987879808,33.3,0.10100159919198722,0.0673343994613248,0.0,0.0673343994613248,0.126251998989984,0.336671997306624,0.0925847992593216,0.0,4.805992761552058,5.723423954212608,84.0,75.43977779648176,17.313357461493137,2.4492887804056895,2.6765423785876608,91.5,1.8011951855904385,2.0789495833684035,86.6,0.35350559717195523,0.5975927952192576,59.2,0.008416799932665595,0.013466879892264954,0.015991919872064633,-0.005050079959599358,0.11783519905731839,0.47134079622927355,0.11783519905731839,0.01683359986533119,0.5386751956905984,0.3282551973739584,0.23567039811463678,0.01683359986533119,0.0,0.033667199730662394,0.033667199730662394,0.008416799932665595,0.042083999663328,0.0038717279690261746,0.042083999663328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,954.0,0.01683359986533119,0.015730392988954626,0.008416799932665595,0.013717339032276862,0.2272535981819712,0.11783519905731839,0.025250399797996797,0.0,0.01683359986533119,0.015730392988954626,0.049592877306497495,0.030298980952999863,4250000
Antonio Blanco,es ESP,MF,Alavés,es La Liga,24,2000,30.3,0.07297759478918188,0.043568713306974254,0.0250520101515102,0.04030105980895119,0.007624524828720495,0.03485497064557941,0.09040508011197161,38.6,0.05555010946639218,0.03267653498023069,0.007624524828720495,0.0250520101515102,0.045747148972322974,0.11872474376150485,0.052282455968369106,0.0010892178326743565,1.1033776644991231,1.3920203901578276,79.3,20.148351468810244,7.1812131708220335,0.4661852323846245,0.5467873520025269,85.3,0.5021294208628785,0.5849099761461295,85.8,0.11436787243080743,0.19605920988138417,58.3,0.0010892178326743565,0.0017427485322789702,0.001960592098813842,-0.0006535306996046138,0.016338267490115344,0.15466893223975864,0.020695138820812774,0.009802960494069209,0.15902580357045606,0.04901480247034604,0.04139027764162555,0.003267653498023069,0.0,0.0010892178326743565,0.0010892178326743565,0.002178435665348713,0.0010892178326743565,3.267653498022772e-05,0.0010892178326743565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2755.0,0.0,0.0007695593622350826,0.0010892178326743565,0.0018941947435019704,0.027230445816858913,0.01524904965744099,0.010892178326743563,0.0010892178326743565,0.0,0.0007695593622350826,0.0065871079825670295,0.004507539625395541,4250000
Daley Blind,nl NED,DF,Girona,es La Liga,34,1990,30.9,0.051319110608393295,0.028277877274012635,0.027230548486086237,0.019899246970601484,0.004189315151705573,0.03246719242571821,0.0502717818204669,64.6,0.017804589394748695,0.033514521213644614,0.009425959091337543,0.024088562122307058,0.033514521213644614,0.0848336318220379,0.09844890606508103,0.0020946575758527867,2.427708130413381,2.733528136487888,88.8,44.64972088687802,15.594725652224005,1.0368555000471298,1.1049318712623455,93.8,1.1258784470208734,1.220138037934249,92.3,0.24926425152648174,0.34561850001570993,72.1,0.0020946575758527867,0.0016757260606822299,0.002618321969815984,0.00041893151517055665,0.019899246970601484,0.32467192425718205,0.027230548486086237,0.00837863030341115,0.2848734303159791,0.04922445303254051,0.04503513788083494,0.0020946575758527867,0.0,0.0,0.0,0.0020946575758527867,0.007331301515484755,0.00024088562122306795,0.006283972727558362,0.0,0.0,0.0,0.0,0.0010473287879263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2774.0,0.0,0.00044223107395605505,0.0020946575758527867,0.0023158423126507315,0.010473287879263939,0.019899246970601484,0.0020946575758527867,0.0,0.0,0.00044223107395605505,0.01300636749962794,0.01151541197847805,12750000
Myron Boadu,nl NED,FW,Bochum,de Bundesliga,23,2001,11.6,0.014863258026159336,0.0074316290130796644,0.0,0.0,0.014863258026159336,0.0074316290130796644,0.037158145065398336,20.0,0.02972651605231867,0.022294887039239,0.0,0.022294887039239,0.0074316290130796644,0.022294887039239,0.02972651605231867,0.0,1.0329964328180739,1.449167657550535,71.3,17.523781212841858,2.7868608799048755,0.4087395957193817,0.6019619500594531,67.9,0.535077288941736,0.6539833531510107,81.8,0.05945303210463734,0.066884661117717,88.9,0.0074316290130796644,0.00817479191438763,0.011890606420927465,-0.0007431629013079656,0.08174791914387634,0.05202140309155767,0.037158145065398336,0.0074316290130796644,0.133769322235434,0.22294887039239003,0.1634958382877527,0.0,0.02972651605231867,0.0074316290130796644,0.022294887039239,0.0,0.022294887039239,0.0019322235434007069,0.0074316290130796644,0.0,0.014863258026159336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,999.0,0.05202140309155767,0.06115835641181888,0.0074316290130796644,0.01224515676956876,0.18579072532699173,0.08174791914387634,0.014863258026159336,0.0,0.04458977407847801,0.0555268408261089,0.07458019915272734,0.008581834623765078,8000000
Oscar Bobb,no NOR,FW,Manchester City,eng Premier League,21,2003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,375.0,86.7,4225.0,825.0,200.0,250.0,80.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,2.5,0.0,-2.5,25.0,0.0,25.0,0.0,25.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,2.2539688274264322,0.0,25.0,0.0,0.0,0.0,0.0,2.2539688274264322,0.0,25000000
Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,23,2000,6.6,0.4591368227731864,0.1147842056932966,0.13774104683195595,0.13774104683195595,0.18365472910927458,0.29843893480257117,0.41322314049586784,72.2,0.1147842056932966,0.13774104683195595,0.0,0.13774104683195595,0.04591368227731864,0.5050505050505051,0.3213957759412305,0.0,10.606060606060607,11.478420569329662,92.4,145.4315886134068,36.91460055096419,6.818181818181818,7.1395775941230495,95.5,3.2598714416896244,3.5812672176308546,91.0,0.20661157024793392,0.3213957759412305,64.3,0.04591368227731864,0.027548209366391182,0.04132231404958678,0.018365472910927456,0.06887052341597798,1.0330578512396695,0.13774104683195595,0.04591368227731864,0.8953168044077136,0.25252525252525254,0.18365472910927458,0.0,0.04591368227731864,0.0,0.02295684113865932,0.0,0.06887052341597798,0.010560146923783289,0.04591368227731864,0.0,0.02295684113865932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,591.0,0.0,0.003689814006603561,0.04591368227731864,0.029142026184853655,0.06887052341597798,0.06887052341597798,0.02295684113865932,0.0,0.0,0.003689814006603561,0.10971612680987332,0.10602631400056231,4000000
Lamare Bogarde,nl NED,"DF,MF",Aston Villa,eng Premier League,20,2004,5.3,0.49839800640797444,0.21359914560341758,0.21359914560341758,0.21359914560341758,0.0711997152011392,0.355998576005696,0.5695977216091136,62.5,0.21359914560341758,0.177999288002848,0.10679957280170879,0.0711997152011392,0.035599857600569586,0.5339978640085441,0.4627981488074048,0.0,8.543965824136704,9.683161267354931,88.2,131.07867568529727,41.08223567105732,4.592381630473479,4.948380206479174,92.8,3.809184763260947,4.1295834816660735,92.2,0.10679957280170879,0.32039871840512646,33.3,0.0,0.0035599857600569435,0.0035599857600569435,-0.0035599857600569435,0.0711997152011392,0.8543965824136703,0.035599857600569586,0.0,0.49839800640797444,0.355998576005696,0.2847988608045568,0.035599857600569586,0.0,0.0,0.0,0.035599857600569586,0.035599857600569586,0.006763972944108208,0.035599857600569586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,478.0,0.0,0.0023164565917986224,0.0,0.006241518466996302,0.035599857600569586,0.0711997152011392,0.0711997152011392,0.0,0.0,0.0023164565917986224,0.06458794511788338,0.05602996899813001,450000
Emil Bohinen,no NOR,MF,Genoa,it Serie A,25,1999,1.8,1.2345679012345678,1.2345679012345678,0.9259259259259257,0.0,0.30864197530864196,0.6172839506172839,1.5432098765432098,40.0,0.9259259259259257,0.6172839506172839,0.0,0.6172839506172839,0.30864197530864196,1.5432098765432098,1.8518518518518516,0.0,21.296296296296298,26.54320987654321,80.2,364.1975308641975,49.691358024691354,9.25925925925926,11.728395061728394,78.9,10.185185185185182,10.802469135802468,94.3,1.2345679012345678,1.5432098765432098,80.0,0.0,0.030864197530864165,0.0,-0.030864197530864165,0.9259259259259257,0.30864197530864196,0.0,0.0,1.5432098765432098,1.5432098765432098,1.2345679012345678,0.0,0.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,158.0,0.0,0.024683529764045888,0.0,0.026986327160287777,0.6172839506172839,0.9259259259259257,0.0,0.0,0.0,0.024683529764045888,0.186736531049749,0.15893428482943112,1250000
Adama Boiro,es ESP,"DF,FW",Athletic Club,es La Liga,22,2002,12.2,0.13437248051599035,0.0739048642837947,0.0739048642837947,0.047030368180596624,0.013437248051599035,0.06718624025799518,0.10077936038699276,66.7,0.03359312012899759,0.06718624025799518,0.02015587207739855,0.047030368180596624,0.0806234883095942,0.21499596882558455,0.18140284869658696,0.006718624025799517,2.6941682343456064,3.3727492609513576,79.9,41.62859446385381,13.013974737973665,1.4512227895726957,1.6057511421660844,90.4,1.1421660843859178,1.4512227895726957,78.7,0.0739048642837947,0.194840096748186,37.9,0.0,0.003359312012899754,0.0040311744154797055,-0.003359312012899754,0.03359312012899759,0.2956194571351787,0.05374899220639614,0.02687449610319807,0.3090567051867778,0.10749798441279228,0.0806234883095942,0.006718624025799517,0.006718624025799517,0.006718624025799517,0.006718624025799517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1120.0,0.0,0.002601174314803443,0.0,0.0027720667887353853,0.03359312012899759,0.03359312012899759,0.02015587207739855,0.0,0.0,0.002601174314803443,0.008165166975849738,0.004776754048351345,150000
