Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Gustav Isaksen,dk DEN,FW,Lazio,it Serie A,23,2001,24.6,16,9,7,8,1,7,28,25.0,21,22,2,20,10,26,21,1,610,796,76.6,10259,1771,313,352,88.9,224,281,79.7,59,105,56.2,2,2.1,2.8,-0.1,35,19,24,10,46,93,3.79,53,11,14,7,8,0,9,0.37,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,2254.0,4,5.236178271472454,2.0,3.084163647145033,55.0,36.0,5.0,0.0,4.0,5.236178271472454,12.200112521648409,5.998448936268687,3250000
Isco,es ESP,MF,Betis,es La Liga,32,1992,17.2,20,13,3,13,4,7,28,25.0,21,10,0,10,11,31,7,0,957,1173,81.6,16027,4614,483,532,90.8,318,370,85.9,109,182,59.9,8,4.4,3.9,+3.6,61,120,31,5,152,111,6.46,75,24,3,4,3,2,14,0.81,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1565.0,9,8.83439864218235,8.0,5.053291022777557,44.0,61.0,5.0,0.0,4.0,4.374732851982117,11.564061842858791,5.605048647150397,27500000
Ardian Ismajli,al ALB,DF,Empoli,it Serie A,27,1996,27.9,30,23,21,9,0,16,20,80.0,4,35,24,11,56,86,249,3,872,1005,86.8,17912,6132,188,211,89.1,585,631,92.7,95,148,64.2,0,0.0,0.1,0.0,2,12,0,0,38,8,0.29,6,1,0,0,0,1,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,2510.0,0,0.5098618930205703,0.0,0.0300749484449625,5.0,2.0,3.0,0.0,0.0,0.5098618930205703,2.167395389638841,2.15336153563112,1650000
Ko Itakura,jp JPN,DF,Gladbach,de Bundesliga,27,1997,31.0,40,29,23,16,1,21,34,61.8,13,41,22,19,28,68,171,0,1617,1817,89.0,29287,9848,613,644,95.2,889,951,93.5,105,192,54.7,0,0.8,1.5,-0.8,7,60,8,4,69,25,0.81,17,0,1,5,1,1,1,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2790.0,3,1.6429097075015306,0.0,1.09031742811203,21.0,7.0,5.0,0.0,3.0,1.6429097075015306,9.607988333329558,8.800086556002498,3000000
Hiroki Ito,jp JPN,DF,Bayern Munich,de Bundesliga,25,1999,2.8,2,0,1,1,0,1,1,100.0,0,3,2,1,6,8,15,1,183,211,86.7,2740,750,96,103,93.2,74,80,92.5,7,18,38.9,0,0.4,0.6,-0.4,3,14,3,1,18,5,1.81,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,255.0,1,0.1366585493087768,0.0,0.592143252491951,1.0,3.0,1.0,0.0,1.0,0.1366585493087768,2.6330008897930384,2.040857682004571,4500000
Alex Iwobi,ng NGA,"FW,MF",Fulham,eng Premier League,28,1996,33.1,44,25,14,21,9,22,34,64.7,12,26,1,25,14,58,29,1,1150,1532,75.1,19530,5723,582,671,86.7,448,574,78.0,98,184,53.3,6,7.0,7.0,-1.0,59,115,86,19,213,122,3.68,106,0,8,6,2,0,16,0.48,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,3023.0,9,5.021547559648752,6.0,8.458939167670906,68.0,58.0,1.0,0.0,9.0,5.021547559648752,21.47882725391537,10.64560728892684,22000000
Armando Izzo,it ITA,DF,Monza,it Serie A,32,1992,27.1,40,15,30,9,1,18,36,50.0,18,38,28,10,45,85,101,0,1305,1485,87.9,24799,7620,437,472,92.6,720,777,92.7,133,199,66.8,1,0.8,0.3,+0.2,11,55,6,1,72,20,0.74,19,1,0,0,0,0,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2455.0,1,0.4861759934574365,1.0,1.0162390042096376,6.0,11.0,12.0,0.0,1.0,0.4861759934574365,6.275955243036151,5.299630461260676,3000000
Fellipe Jack,br BRA,DF,Como,it Serie A,18,2006,1.9,9,4,8,1,0,3,5,60.0,2,2,2,0,4,13,5,0,77,98,78.6,1441,479,37,40,92.5,27,32,84.4,12,17,70.6,0,0.1,0.0,-0.1,1,6,1,0,8,2,1.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,162.0,0,0.0,0.0,0.0991043522953987,0.0,1.0,2.0,0.0,0.0,0.0,0.1337760621681809,0.0346717098727822,200000
Nicolas Jackson,sn SEN,FW,Chelsea,eng Premier League,23,2001,24.7,22,13,6,7,9,5,10,50.0,5,15,2,13,3,25,15,0,303,399,75.9,4088,884,182,223,81.6,92,118,78.0,9,15,60.0,5,4.3,1.9,+0.7,28,22,10,1,38,69,2.80,42,0,9,7,9,2,10,0.41,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2294.0,10,13.8340708874166,5.0,3.47239719517529,76.0,28.0,7.0,1.0,10.0,13.8340708874166,16.895098600536585,3.080276776105165,12500000
Reece James,eng ENG,"DF,MF",Chelsea,eng Premier League,24,1999,11.8,10,9,6,3,1,3,9,33.3,6,14,6,8,13,23,23,4,717,854,84.0,12618,4375,333,357,93.3,317,355,89.3,57,116,49.1,1,0.7,1.2,+0.3,11,80,5,1,64,18,1.52,11,5,1,1,0,0,3,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1062.0,1,0.5808683261275291,1.0,1.3240125216543674,11.0,11.0,1.0,0.0,1.0,0.5808683261275291,3.869105190038681,3.5282998234033585,37500000
Vitaly Janelt,de GER,MF,Brentford,eng Premier League,26,1998,25.0,38,22,14,13,11,21,36,58.3,15,33,9,24,27,65,53,1,872,1057,82.5,14466,4279,443,489,90.6,344,403,85.4,66,118,55.9,3,2.2,2.4,+0.8,14,78,23,7,80,32,1.28,31,1,0,0,0,0,3,0.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,2303.0,1,0.9458270631730556,3.0,2.358839701861143,14.0,14.0,3.0,0.0,1.0,0.9458270631730556,8.97201941628009,5.991170124150813,1800000
Adnan Januzaj,be BEL,"MF,FW",Las Palmas,es La Liga,29,1995,6.6,10,6,1,6,3,5,9,55.6,4,6,0,6,2,12,3,0,242,350,69.1,4610,1469,100,114,87.7,103,133,77.4,34,79,43.0,1,1.1,1.6,-0.1,17,28,14,4,41,37,5.57,20,9,0,3,5,0,5,0.75,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,563.0,2,0.991336464881897,1.0,1.1676771398633718,16.0,16.0,4.0,0.0,2.0,0.991336464881897,2.8455381020903587,1.26646002009511,8750000
Luca Jaquez,ch SUI,DF,Stuttgart,de Bundesliga,21,2003,2.8,3,0,3,0,0,1,3,33.3,2,2,0,2,3,6,4,0,194,212,91.5,3215,1007,94,97,96.9,83,87,95.4,12,22,54.5,0,0.0,0.1,0.0,0,18,1,0,18,5,1.77,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,250.0,0,0.1187925040721893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1187925040721893,3.378763794898987,3.378763794898987,700000
Ali Jasim,iq IRQ,"FW,DF",Como,it Serie A,20,2004,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,7,9,77.8,71,35,6,6,100.0,1,3,33.3,0,0,0,0,0.0,0.0,0.0,0,2,0,0,1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000
Mikel Jauregizar,es ESP,MF,Athletic Club,es La Liga,20,2003,24.9,84,48,25,45,14,41,83,49.4,42,24,4,20,29,113,36,2,904,1121,80.6,16776,4632,367,423,86.8,409,480,85.2,115,172,66.9,1,1.4,1.2,-0.4,23,106,11,1,118,73,2.93,55,6,1,4,3,4,9,0.36,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,2244.0,2,1.041112948209047,1.0,1.5972765255719423,21.0,24.0,4.0,1.0,2.0,1.041112948209047,10.448270935565231,8.638248216360807,800000
Gaby Jean,fr FRA,DF,Lecce,it Serie A,24,2000,15.4,14,7,8,5,1,6,11,54.5,5,13,10,3,9,23,71,1,727,862,84.3,12291,5135,308,332,92.8,342,385,88.8,51,101,50.5,0,0.1,0.1,-0.1,1,33,1,1,42,4,0.26,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1384.0,0,0.0758519172668457,0.0,0.0571330264210701,1.0,1.0,0.0,0.0,0.0,0.0758519172668457,2.0158384051173925,2.0158384051173925,900000
Daniel Jebbison,ca CAN,FW,Bournemouth,eng Premier League,20,2003,1.3,5,3,3,2,0,4,6,66.7,2,2,1,1,1,6,1,0,33,42,78.6,361,44,21,23,91.3,3,5,60.0,1,2,50.0,0,0.2,0.1,-0.2,3,1,1,0,3,6,4.54,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,62.0,1,1.7295908629894257,0.0,0.2071749344468116,5.0,3.0,1.0,0.0,1.0,1.7295908629894257,2.19595605134964,0.2896595001220703,1000000
Finn Jeltsch,de GER,DF,Stuttgart,de Bundesliga,18,2006,8.7,18,13,6,11,1,12,15,80.0,3,12,6,6,13,31,27,2,582,639,91.1,9402,2308,269,284,94.7,291,307,94.8,13,33,39.4,0,0.1,0.3,-0.1,2,29,1,0,31,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,774.0,0,0.075764107517898,0.0,0.1231634365394711,2.0,2.0,2.0,0.0,0.0,0.075764107517898,3.3299831449985504,3.304995998740196,3000000
Fredrik Jensen,fi FIN,MF,Augsburg,de Bundesliga,26,1997,8.5,7,7,1,3,3,4,5,80.0,1,10,1,9,4,11,17,0,157,226,69.5,2651,686,84,106,79.2,54,70,77.1,16,24,66.7,0,0.7,0.6,-0.7,11,8,7,3,20,19,2.25,15,0,2,0,2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,753.0,0,0.8585721682757139,0.0,0.7730063246563077,11.0,11.0,0.0,0.0,0.0,0.8585721682757139,1.7357341358438134,0.3646342735737562,2000000
Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,28,1996,9.6,14,10,6,6,2,8,16,50.0,8,15,4,11,8,22,13,2,363,486,74.7,6736,2465,170,193,88.1,133,172,77.3,49,90,54.4,2,1.7,1.7,+0.3,16,42,19,3,61,41,4.28,29,11,1,0,0,0,5,0.52,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,819.0,0,0.2693682108074426,2.0,1.9875654987990856,6.0,16.0,2.0,0.0,0.0,0.2693682108074426,5.387348018586636,4.161761403083801,3800000
Moritz Jenz,de GER,DF,Mainz 05,de Bundesliga,25,1999,17.8,36,20,18,18,0,16,21,76.2,5,23,14,9,30,66,128,2,712,845,84.3,12788,4551,272,298,91.3,391,435,89.9,41,95,43.2,0,0.3,0.4,-0.3,3,37,2,0,47,11,0.62,8,0,0,3,0,0,2,0.11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1605.0,0,1.7310848580673337,0.0,0.4221104737371206,10.0,3.0,4.0,0.0,0.0,1.7310848580673337,4.568463079631329,3.0671760998666286,4000000
Gabriel Jesus,br BRA,FW,Arsenal,eng Premier League,27,1997,6.8,10,6,4,3,3,4,9,44.4,5,10,1,9,4,14,8,0,156,203,76.8,2030,378,103,128,80.5,41,47,87.2,4,6,66.7,0,0.7,0.5,-0.7,8,10,9,1,19,18,2.66,10,0,1,5,1,1,4,0.59,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,581.0,3,3.375023730099201,0.0,0.5535630472004414,20.0,8.0,4.0,0.0,3.0,3.375023730099201,4.954094588756561,2.0514997951686382,60000000
Juan Jesus,br BRA,DF,Napoli,it Serie A,33,1991,11.9,25,14,16,9,0,12,20,60.0,8,15,3,12,9,34,42,0,764,853,89.6,15673,4982,217,232,93.5,445,472,94.3,100,134,74.6,1,0.0,0.1,+1.0,1,40,2,0,50,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1076.0,0,0.2597546130418777,1.0,0.1041164621710777,3.0,1.0,2.0,0.0,0.0,0.2597546130418777,2.991619162261486,2.991619162261486,5000000
Raúl Jiménez,mx MEX,FW,Fulham,eng Premier League,33,1991,27.7,35,24,9,17,9,8,22,36.4,14,21,5,16,10,45,23,3,458,643,71.2,6916,1618,265,326,81.3,138,188,73.4,33,55,60.0,3,3.3,2.1,-0.3,24,41,14,3,62,66,2.38,48,1,2,9,5,1,7,0.25,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,2531.0,12,14.405358291231096,3.0,4.079181319102645,96.0,25.0,4.0,0.0,9.0,12.121851704083385,17.43132229242474,5.398588978685439,11000000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,350000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,4000000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,700000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,350000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,900000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,20000000
João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,16,12,6,6,4,4,11,36.4,7,12,0,12,9,25,12,0,482,661,72.9,6847,1766,300,381,78.7,133,177,75.1,29,44,65.9,6,5.0,3.1,+1.0,30,42,36,5,78,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1975.0,10,8.863604867830873,6.0,5.618519173935056,47.0,30.0,4.0,1.0,5.0,5.0577606651932,15.910436924546955,7.6452163346111774,400000
Joelinton,br BRA,"MF,FW",Newcastle Utd,eng Premier League,27,1996,26.6,57,35,23,23,11,25,44,56.8,19,37,7,30,23,80,47,2,863,1043,82.7,12199,3384,529,603,87.7,277,320,86.6,33,55,60.0,3,2.5,2.3,+0.5,23,80,17,2,116,61,2.29,46,2,1,5,1,6,9,0.34,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,2435.0,4,4.270817156881094,3.0,2.4919691011309624,45.0,23.0,10.0,0.0,4.0,4.270817156881094,16.40742952376604,11.303140779957175,18000000
Carl Johansson,se SWE,DF,Holstein Kiel,de Bundesliga,30,1994,6.3,4,2,4,0,0,3,7,42.9,4,12,8,4,10,14,54,1,268,305,87.9,4810,1547,107,115,93.0,143,160,89.4,16,24,66.7,0,0.4,0.3,-0.4,6,4,2,0,12,8,1.27,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,570.0,0,0.021820617839694,0.0,0.5893798796460032,1.0,6.0,0.0,1.0,0.0,0.021820617839694,1.7405194640159607,1.6604828834533691,400000
Ben Johnson,eng ENG,"DF,FW",Ipswich Town,eng Premier League,24,2000,15.0,38,22,23,12,3,20,41,48.8,21,22,5,17,13,51,54,1,298,416,71.6,4835,2045,170,197,86.3,101,135,74.8,24,49,49.0,2,1.3,0.9,+0.7,12,22,3,2,27,24,1.60,12,9,0,1,2,0,5,0.33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1327.0,1,1.4644898548722267,2.0,2.1658401750028133,7.0,11.0,3.0,1.0,1.0,1.4644898548722267,4.204577220603824,1.2919913660734892,8000000
Brennan Johnson,wls WAL,FW,Tottenham,eng Premier League,23,2001,24.2,39,26,9,20,10,16,34,47.1,18,25,3,22,4,43,14,0,449,638,70.4,5932,1611,274,341,80.4,144,191,75.4,11,34,32.4,3,2.3,2.0,+0.7,19,25,35,6,71,46,1.90,30,0,6,4,5,1,7,0.29,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,2178.0,11,11.162618312984703,3.0,2.948688331991434,54.0,19.0,5.0,0.0,11.0,11.162618312984703,16.477571818977594,3.746892217546701,30000000
Sam Johnstone,eng ENG,GK,Wolves,eng Premier League,31,1993,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,184,278,66.2,5548,4270,31,32,96.9,80,82,97.6,72,160,45.0,0,0.0,0.0,0.0,1,6,0,0,0,2,0.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,7,630,17,2.43,39,23,61.5,0,1,6,0,0.0,2,2,0,0,0.0,7.0,630.0,0,0.0,0.0,0.0490641593933105,0.0,1.0,0.0,0.0,0.0,0.0,1.1530965231359005,1.1530965231359005,6000000
Curtis Jones,eng ENG,"MF,DF",Liverpool,eng Premier League,23,2001,19.0,39,22,6,23,10,17,27,63.0,10,22,9,13,7,46,10,3,1021,1097,93.1,15072,3158,584,605,96.5,373,404,92.3,40,53,75.5,3,1.1,1.6,+1.9,22,84,19,1,117,52,2.74,45,1,0,4,2,0,8,0.42,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1719.0,3,4.570292007178068,3.0,1.7505743531510234,34.0,22.0,1.0,1.0,3.0,4.570292007178068,12.458385687321424,7.695024929009378,25000000
Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,27,1997,12.7,19,11,5,8,6,8,16,50.0,8,9,1,8,12,31,7,1,1084,1148,94.4,16878,4702,575,588,97.8,404,422,95.7,68,78,87.2,2,2.0,2.0,0.0,21,140,12,0,120,43,3.39,39,0,2,1,0,1,11,0.87,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1105.0,2,1.0243200585246086,2.0,2.302895499393344,5.0,21.0,3.0,0.0,2.0,1.0243200585246086,11.636852502822876,8.715320311486721,60000000
Joan Jordán,es ESP,MF,Alavés,es La Liga,30,1994,15.7,32,18,11,17,4,17,30,56.7,13,12,0,12,9,41,21,0,685,915,74.9,13015,4116,304,347,87.6,263,325,80.9,100,198,50.5,2,2.3,2.6,-0.3,31,102,15,5,104,55,3.50,32,20,0,1,2,0,3,0.19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1397.0,5,4.278463607653976,2.0,2.1695005875080824,17.0,30.0,4.0,0.0,2.0,1.3053531553596258,4.523949593305588,3.4168765898793936,9000000
Jorginho,it ITA,MF,Arsenal,eng Premier League,32,1991,7.8,12,4,1,7,4,8,20,40.0,12,3,0,3,7,19,2,2,411,474,86.7,6468,1609,215,235,91.5,168,190,88.4,21,36,58.3,0,0.4,0.6,-0.4,3,44,10,0,48,12,1.54,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,717.0,0,0.0592099986970424,0.0,0.4611985944211483,2.0,3.0,5.0,0.0,0.0,0.0592099986970424,4.177355792373419,3.738667394965887,19500000
Jorginho,it ITA,MF,Arsenal,eng Premier League,32,1991,7.8,12,4,1,7,4,8,20,40.0,12,3,0,3,7,19,2,2,411,474,86.7,6468,1609,215,235,91.5,168,190,88.4,21,36,58.3,0,0.4,0.6,-0.4,3,44,10,0,48,12,1.54,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,717.0,0,0.0592099986970424,0.0,0.4611985944211483,2.0,3.0,5.0,0.0,0.0,0.0592099986970424,4.177355792373419,3.738667394965887,800000
Jesse Joronen,fi FIN,GK,Venezia,it Serie A,31,1993,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,223,302,73.8,5362,3464,37,37,100.0,138,143,96.5,47,118,39.8,0,0.0,0.0,0.0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,7,703,15,1.92,40,27,70.0,1,1,5,2,28.6,3,3,0,0,0.0,8.0,703.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264470400288701,1.264470400288701,1100000
Diogo Jota,pt POR,FW,Liverpool,eng Premier League,27,1996,13.3,14,8,2,8,4,7,19,36.8,12,9,0,9,8,22,6,0,216,310,69.7,3313,829,113,147,76.9,79,104,76.0,13,23,56.5,3,1.8,1.1,+1.2,11,29,3,1,34,37,2.79,24,0,6,5,1,1,9,0.68,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1188.0,6,10.20619698613882,3.0,1.852303085848689,51.0,11.0,2.0,0.0,6.0,10.20619698613882,13.053022043779492,3.036761373281479,35000000
Juanmi,es ESP,"FW,MF",Getafe,es La Liga,31,1993,7.7,14,11,4,7,3,6,19,31.6,13,6,0,6,2,16,3,0,105,137,76.6,1513,254,65,79,82.3,27,32,84.4,8,10,80.0,0,0.3,0.2,-0.3,4,3,4,0,8,9,1.16,7,0,1,0,0,1,1,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,914.0,0,3.68753713183105,0.0,0.8351753782480955,19.0,8.0,4.0,0.0,0.0,3.68753713183105,6.010710448026657,1.7331584673374891,4000000
Juanmi,es ESP,"FW,MF",Betis,es La Liga,31,1993,2.7,7,4,3,3,1,4,6,66.7,2,4,0,4,1,8,4,0,58,70,82.9,674,153,49,54,90.7,6,8,75.0,2,2,100.0,0,0.4,0.1,-0.4,4,2,1,0,4,5,1.84,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,914.0,0,3.68753713183105,0.0,0.8351753782480955,19.0,8.0,4.0,0.0,0.0,3.68753713183105,6.010710448026657,1.7331584673374891,4000000
Juanpe,es ESP,DF,Girona,es La Liga,33,1991,8.1,8,5,5,3,0,6,8,75.0,2,15,10,5,8,16,56,1,507,581,87.3,10530,3421,134,145,92.4,309,327,94.5,62,100,62.0,0,0.2,0.1,-0.2,3,32,1,0,26,3,0.37,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,720.0,0,0.0912717506289482,0.0,0.17641297634691,2.0,3.0,2.0,0.0,0.0,0.0912717506289482,2.1675596088171005,2.160725638270378,1000000
